experiment,id,age_bin,age_num,minage,trial,condition,agent,correct
child_ex2,190201_4_pref2,4,4.082191780821918,3.052054794520548,3,different_speaker,Bunny,0
child_ex2,190201_4_pref2,4,4.082191780821918,3.052054794520548,4,same_speaker,Sheep,1
child_ex2,190201_4_pref2,4,4.082191780821918,3.052054794520548,5,same_speaker,Cat,1
child_ex2,190201_4_pref2,4,4.082191780821918,3.052054794520548,6,different_speaker,Mouse,1
child_ex2,190201_4_pref2,4,4.082191780821918,3.052054794520548,7,same_speaker,Pig,1
child_ex2,190201_4_pref2,4,4.082191780821918,3.052054794520548,8,different_speaker,Dog,1
child_ex2,190201_5_pref2,3,3.128767123287671,3.052054794520548,1,different_speaker,Bunny,1
child_ex2,190201_5_pref2,3,3.128767123287671,3.052054794520548,2,same_speaker,Cat,1
child_ex2,190201_5_pref2,3,3.128767123287671,3.052054794520548,3,same_speaker,Beaver,0
child_ex2,190201_5_pref2,3,3.128767123287671,3.052054794520548,4,different_speaker,Pig,0
child_ex2,190201_5_pref2,3,3.128767123287671,3.052054794520548,5,different_speaker,Mouse,1
child_ex2,190201_5_pref2,3,3.128767123287671,3.052054794520548,6,same_speaker,Monkey,1
child_ex2,190201_5_pref2,3,3.128767123287671,3.052054794520548,7,different_speaker,Frog,0
child_ex2,190201_5_pref2,3,3.128767123287671,3.052054794520548,8,same_speaker,Bear,0
child_ex2,190201_7_pref2,3,3.5835616438356164,3.052054794520548,1,same_speaker,Beaver,1
child_ex2,190201_7_pref2,3,3.5835616438356164,3.052054794520548,2,different_speaker,Bunny,1
child_ex2,190201_7_pref2,3,3.5835616438356164,3.052054794520548,3,different_speaker,Bear,1
child_ex2,190201_7_pref2,3,3.5835616438356164,3.052054794520548,4,same_speaker,Sheep,1
child_ex2,190201_7_pref2,3,3.5835616438356164,3.052054794520548,5,same_speaker,Frog,1
child_ex2,190201_7_pref2,3,3.5835616438356164,3.052054794520548,6,different_speaker,Pig,0
child_ex2,190201_7_pref2,3,3.5835616438356164,3.052054794520548,7,different_speaker,Mouse,1
child_ex2,190201_7_pref2,3,3.5835616438356164,3.052054794520548,8,same_speaker,Monkey,1
child_ex2,190201_9_pref2,3,3.6136986301369864,3.052054794520548,1,same_speaker,Dog,0
child_ex2,190201_9_pref2,3,3.6136986301369864,3.052054794520548,2,different_speaker,Cat,0
child_ex2,190201_9_pref2,3,3.6136986301369864,3.052054794520548,3,different_speaker,Pig,0
child_ex2,190201_9_pref2,3,3.6136986301369864,3.052054794520548,4,same_speaker,Bunny,0
child_ex2,190201_9_pref2,3,3.6136986301369864,3.052054794520548,5,different_speaker,Elephant,1
child_ex2,190201_9_pref2,3,3.6136986301369864,3.052054794520548,6,same_speaker,Beaver,0
child_ex2,190201_9_pref2,3,3.6136986301369864,3.052054794520548,7,different_speaker,Mouse,1
child_ex2,190201_9_pref2,3,3.6136986301369864,3.052054794520548,8,same_speaker,Tiger,1
child_ex2,190201_10_pref2,3,3.756164383561644,3.052054794520548,1,different_speaker,Elephant,0
child_ex2,190201_10_pref2,3,3.756164383561644,3.052054794520548,2,same_speaker,Mouse,0
child_ex2,190201_10_pref2,3,3.756164383561644,3.052054794520548,3,different_speaker,Frog,0
child_ex2,190201_10_pref2,3,3.756164383561644,3.052054794520548,4,same_speaker,Bear,0
child_ex2,190201_10_pref2,3,3.756164383561644,3.052054794520548,5,different_speaker,Pig,0
child_ex2,190201_10_pref2,3,3.756164383561644,3.052054794520548,6,same_speaker,Dog,0
child_ex2,190201_10_pref2,3,3.756164383561644,3.052054794520548,7,different_speaker,Bunny,0
child_ex2,190201_10_pref2,3,3.756164383561644,3.052054794520548,8,same_speaker,Monkey,0
child_ex2,190207_1_pref2,3,3.652054794520548,3.052054794520548,1,same_speaker,Cat,1
child_ex2,190207_1_pref2,3,3.652054794520548,3.052054794520548,2,different_speaker,Elephant,1
child_ex2,190207_1_pref2,3,3.652054794520548,3.052054794520548,3,different_speaker,Bunny,1
child_ex2,190207_1_pref2,3,3.652054794520548,3.052054794520548,4,same_speaker,Sheep,1
child_ex2,190207_1_pref2,3,3.652054794520548,3.052054794520548,5,same_speaker,Tiger,1
child_ex2,190207_1_pref2,3,3.652054794520548,3.052054794520548,6,different_speaker,Bear,0
child_ex2,190207_1_pref2,3,3.652054794520548,3.052054794520548,7,same_speaker,Beaver,0
