experiment,id,age_bin,age_num,minage,trial,correct
child_ex1,190121_4_inf2,3,3.484931506849315,3.003538812785388,1,0
child_ex1,190121_4_inf2,3,3.484931506849315,3.003538812785388,2,1
child_ex1,190121_4_inf2,3,3.484931506849315,3.003538812785388,3,0
child_ex1,190121_4_inf2,3,3.484931506849315,3.003538812785388,4,1
child_ex1,190121_4_inf2,3,3.484931506849315,3.003538812785388,5,1
child_ex1,190121_4_inf2,3,3.484931506849315,3.003538812785388,6,0
child_ex1,190125_1_inf2,3,3.947945205479452,3.003538812785388,1,0
child_ex1,190125_1_inf2,3,3.947945205479452,3.003538812785388,2,0
child_ex1,190125_1_inf2,3,3.947945205479452,3.003538812785388,3,0
child_ex1,190125_1_inf2,3,3.947945205479452,3.003538812785388,4,1
child_ex1,190125_1_inf2,3,3.947945205479452,3.003538812785388,5,0
child_ex1,190125_1_inf2,3,3.947945205479452,3.003538812785388,6,0
child_ex1,190125_2_inf2,3,3.421917808219178,3.003538812785388,1,0
child_ex1,190125_2_inf2,3,3.421917808219178,3.003538812785388,2,0
child_ex1,190125_2_inf2,3,3.421917808219178,3.003538812785388,3,0
child_ex1,190125_2_inf2,3,3.421917808219178,3.003538812785388,4,0
child_ex1,190125_2_inf2,3,3.421917808219178,3.003538812785388,5,1
child_ex1,190125_2_inf2,3,3.421917808219178,3.003538812785388,6,1
child_ex1,190125_3_inf2,4,4.153424657534247,3.003538812785388,1,1
child_ex1,190125_3_inf2,4,4.153424657534247,3.003538812785388,2,1
child_ex1,190125_3_inf2,4,4.153424657534247,3.003538812785388,3,1
child_ex1,190125_3_inf2,4,4.153424657534247,3.003538812785388,4,1
child_ex1,190125_3_inf2,4,4.153424657534247,3.003538812785388,5,0
child_ex1,190125_3_inf2,4,4.153424657534247,3.003538812785388,6,0
child_ex1,190131_1_inf2,3,3.673972602739726,3.003538812785388,1,1
child_ex1,190131_1_inf2,3,3.673972602739726,3.003538812785388,2,0
child_ex1,190131_1_inf2,3,3.673972602739726,3.003538812785388,3,0
child_ex1,190131_1_inf2,3,3.673972602739726,3.003538812785388,4,0
child_ex1,190131_1_inf2,3,3.673972602739726,3.003538812785388,5,1
child_ex1,190131_1_inf2,3,3.673972602739726,3.003538812785388,6,1
child_ex1,190131_2_inf2,3,3.282191780821918,3.003538812785388,1,1
child_ex1,190131_2_inf2,3,3.282191780821918,3.003538812785388,2,0
child_ex1,190131_2_inf2,3,3.282191780821918,3.003538812785388,3,1
child_ex1,190131_2_inf2,3,3.282191780821918,3.003538812785388,4,1
