experiment,id,trial,common_ground_manipulation,prior_manipulation,speaker,alignment,agent,correct_inf
adult_ex4,f9a27aabc60fc066d41ea6d9b2d8727c,4,novelty,weak,same_speaker,congruent,Monkey,1
adult_ex4,f9a27aabc60fc066d41ea6d9b2d8727c,5,novelty,weak,different_speaker,incongruent,Sheep,0
adult_ex4,f9a27aabc60fc066d41ea6d9b2d8727c,6,novelty,weak,same_speaker,incongruent,Elephant,0
adult_ex4,f9a27aabc60fc066d41ea6d9b2d8727c,7,novelty,weak,different_speaker,congruent,Beaver,1
adult_ex4,f9a27aabc60fc066d41ea6d9b2d8727c,8,novelty,weak,different_speaker,incongruent,Cat,0
adult_ex4,03da1cde5c06a5d5818255466485239b,1,preference,strong,same_speaker,congruent,Dog,1
adult_ex4,03da1cde5c06a5d5818255466485239b,2,preference,strong,same_speaker,incongruent,Pig,0
adult_ex4,03da1cde5c06a5d5818255466485239b,3,preference,strong,different_speaker,incongruent,Beaver,1
adult_ex4,03da1cde5c06a5d5818255466485239b,4,preference,strong,different_speaker,congruent,Monkey,1
adult_ex4,03da1cde5c06a5d5818255466485239b,5,preference,strong,different_speaker,incongruent,Cat,0
adult_ex4,03da1cde5c06a5d5818255466485239b,6,preference,strong,same_speaker,incongruent,Mouse,0
adult_ex4,03da1cde5c06a5d5818255466485239b,7,preference,strong,same_speaker,congruent,Elephant,1
adult_ex4,03da1cde5c06a5d5818255466485239b,8,preference,strong,different_speaker,congruent,Frog,0
adult_ex4,06652f470eff32592947be6a06c3ff5c,1,preference,strong,different_speaker,incongruent,Bunny,1
adult_ex4,06652f470eff32592947be6a06c3ff5c,2,preference,strong,different_speaker,congruent,Beaver,1
adult_ex4,06652f470eff32592947be6a06c3ff5c,3,preference,strong,different_speaker,congruent,Pig,1
adult_ex4,06652f470eff32592947be6a06c3ff5c,4,preference,strong,different_speaker,incongruent,Mouse,1
adult_ex4,06652f470eff32592947be6a06c3ff5c,5,preference,strong,same_speaker,congruent,Tiger,1
adult_ex4,06652f470eff32592947be6a06c3ff5c,6,preference,strong,same_speaker,incongruent,Elephant,0
adult_ex4,06652f470eff32592947be6a06c3ff5c,7,preference,strong,same_speaker,incongruent,Bear,0
adult_ex4,06652f470eff32592947be6a06c3ff5c,8,preference,strong,same_speaker,congruent,Monkey,1
adult_ex4,06d2f307e13c270b0ae64aa1223ac02c,1,preference,strong,different_speaker,incongruent,Mouse,1
adult_ex4,06d2f307e13c270b0ae64aa1223ac02c,2,preference,strong,same_speaker,congruent,Dog,1
adult_ex4,06d2f307e13c270b0ae64aa1223ac02c,3,preference,strong,different_speaker,congruent,Tiger,0
adult_ex4,06d2f307e13c270b0ae64aa1223ac02c,4,preference,strong,different_speaker,incongruent,Elephant,1
adult_ex4,06d2f307e13c270b0ae64aa1223ac02c,5,preference,strong,same_speaker,incongruent,Pig,0
adult_ex4,06d2f307e13c270b0ae64aa1223ac02c,6,preference,strong,different_speaker,congruent,Sheep,1
adult_ex4,06d2f307e13c270b0ae64aa1223ac02c,7,preference,strong,same_speaker,incongruent,Bear,0
adult_ex4,06d2f307e13c270b0ae64aa1223ac02c,8,preference,strong,same_speaker,congruent,Bunny,1
adult_ex4,06f845771430e0d54fcbc1f0f3779e7a,1,preference,strong,different_speaker,congruent,Monkey,1
adult_ex4,06f845771430e0d54fcbc1f0f3779e7a,2,preference,strong,same_speaker,congruent,Pig,1
adult_ex4,06f845771430e0d54fcbc1f0f3779e7a,3,preference,strong,same_speaker,incongruent,Elephant,0
adult_ex4,06f845771430e0d54fcbc1f0f3779e7a,4,preference,strong,same_speaker,congruent,Cat,1
adult_ex4,06f845771430e0d54fcbc1f0f3779e7a,5,preference,strong,same_speaker,incongruent,Mouse,0
adult_ex4,06f845771430e0d54fcbc1f0f3779e7a,6,preference,strong,different_speaker,incongruent,Bear,0
adult_ex4,06f845771430e0d54fcbc1f0f3779e7a,7,preference,strong,different_speaker,congruent,Sheep,1
adult_ex4,06f845771430e0d54fcbc1f0f3779e7a,8,preference,strong,different_speaker,incongruent,Beaver,1
adult_ex4,07ded5693486d55e2e5568b42350140a,1,preference,strong,different_speaker,congruent,Sheep,1
adult_ex4,07ded5693486d55e2e5568b42350140a,2,preference,strong,different_speaker,incongruent,Beaver,0
adult_ex4,07ded5693486d55e2e5568b42350140a,3,preference,strong,different_speaker,congruent,Dog,0
adult_ex4,07ded5693486d55e2e5568b42350140a,4,preference,strong,same_speaker,incongruent,Monkey,1
adult_ex4,07ded5693486d55e2e5568b42350140a,5,preference,strong,different_speaker,incongruent,Pig,1
adult_ex4,07ded5693486d55e2e5568b42350140a,6,preference,strong,same_speaker,congruent,Bunny,1
adult_ex4,07ded5693486d55e2e5568b42350140a,7,preference,strong,same_speaker,incongruent,Cat,1
adult_ex4,07ded5693486d55e2e5568b42350140a,8,preference,strong,same_speaker,congruent,Tiger,1
adult_ex4,0a1ed27939f8a0970ecee6e0a76568a9,1,preference,strong,same_speaker,incongruent,Frog,0
adult_ex4,0a1ed27939f8a0970ecee6e0a76568a9,2,preference,strong,different_speaker,congruent,Sheep,1
adult_ex4,0a1ed27939f8a0970ecee6e0a76568a9,3,preference,strong,same_speaker,congruent,Dog,1
adult_ex4,0a1ed27939f8a0970ecee6e0a76568a9,4,preference,strong,same_speaker,congruent,Mouse,1
adult_ex4,0a1ed27939f8a0970ecee6e0a76568a9,5,preference,strong,different_speaker,congruent,Cat,1
adult_ex4,0a1ed27939f8a0970ecee6e0a76568a9,6,preference,strong,different_speaker,incongruent,Elephant,0
adult_ex4,0a1ed27939f8a0970ecee6e0a76568a9,7,preference,strong,different_speaker,incongruent,Pig,0
adult_ex4,0a1ed27939f8a0970ecee6e0a76568a9,8,preference,strong,same_speaker,incongruent,Tiger,0
adult_ex4,0a4a1b80ee524253d4b5867219b2e7b9,1,preference,strong,same_speaker,congruent,Monkey,1
adult_ex4,0a4a1b80ee524253d4b5867219b2e7b9,2,preference,strong,different_speaker,congruent,Pig,0
adult_ex4,0a4a1b80ee524253d4b5867219b2e7b9,3,preference,strong,same_speaker,congruent,Cat,1
adult_ex4,0a4a1b80ee524253d4b5867219b2e7b9,4,preference,strong,different_speaker,incongruent,Bear,1
adult_ex4,0a4a1b80ee524253d4b5867219b2e7b9,5,preference,strong,different_speaker,congruent,Tiger,0
adult_ex4,0a4a1b80ee524253d4b5867219b2e7b9,6,preference,strong,same_speaker,incongruent,Frog,0
adult_ex4,0a4a1b80ee524253d4b5867219b2e7b9,7,preference,strong,same_speaker,incongruent,Sheep,0
adult_ex4,0a4a1b80ee524253d4b5867219b2e7b9,8,preference,strong,different_speaker,incongruent,Dog,1
adult_ex4,0fcd49bec7c2955fd92718b287c10240,1,preference,strong,same_speaker,congruent,Frog,1
adult_ex4,0fcd49bec7c2955fd92718b287c10240,2,preference,strong,different_speaker,incongruent,Sheep,1
adult_ex4,0fcd49bec7c2955fd92718b287c10240,3,preference,strong,same_speaker,incongruent,Dog,0
adult_ex4,0fcd49bec7c2955fd92718b287c10240,4,preference,strong,same_speaker,congruent,Monkey,1
adult_ex4,0fcd49bec7c2955fd92718b287c10240,5,preference,strong,different_speaker,incongruent,Beaver,1
adult_ex4,0fcd49bec7c2955fd92718b287c10240,6,preference,strong,different_speaker,congruent,Tiger,0
adult_ex4,0fcd49bec7c2955fd92718b287c10240,7,preference,strong,same_speaker,incongruent,Pig,0
adult_ex4,0fcd49bec7c2955fd92718b287c10240,8,preference,strong,different_speaker,congruent,Cat,0
adult_ex4,141f936edb64408c083558e08395d839,1,preference,strong,different_speaker,incongruent,Sheep,1
adult_ex4,141f936edb64408c083558e08395d839,2,preference,strong,same_speaker,congruent,Dog,1
adult_ex4,141f936edb64408c083558e08395d839,3,preference,strong,same_speaker,incongruent,Bear,0
adult_ex4,141f936edb64408c083558e08395d839,4,preference,strong,different_speaker,congruent,Tiger,0
adult_ex4,141f936edb64408c083558e08395d839,5,preference,strong,same_speaker,incongruent,Monkey,0
adult_ex4,141f936edb64408c083558e08395d839,6,preference,strong,same_speaker,congruent,Beaver,0
adult_ex4,141f936edb64408c083558e08395d839,7,preference,strong,different_speaker,congruent,Elephant,0
adult_ex4,141f936edb64408c083558e08395d839,8,preference,strong,different_speaker,incongruent,Mouse,1
adult_ex4,1977170e6810a9cef3ebd33b1234f722,1,preference,strong,different_speaker,incongruent,Beaver,1
adult_ex4,1977170e6810a9cef3ebd33b1234f722,2,preference,strong,same_speaker,incongruent,Bunny,0
adult_ex4,1977170e6810a9cef3ebd33b1234f722,3,preference,strong,same_speaker,congruent,Bear,1
adult_ex4,1977170e6810a9cef3ebd33b1234f722,4,preference,strong,same_speaker,incongruent,Frog,0
adult_ex4,1977170e6810a9cef3ebd33b1234f722,5,preference,strong,different_speaker,congruent,Sheep,0
adult_ex4,1977170e6810a9cef3ebd33b1234f722,6,preference,strong,same_speaker,congruent,Elephant,1
adult_ex4,1977170e6810a9cef3ebd33b1234f722,7,preference,strong,different_speaker,congruent,Mouse,0
adult_ex4,1977170e6810a9cef3ebd33b1234f722,8,preference,strong,different_speaker,incongruent,Tiger,0
adult_ex4,2a4cc58819d8edc86b5c878dec041853,1,preference,strong,same_speaker,congruent,Elephant,1
adult_ex4,2a4cc58819d8edc86b5c878dec041853,2,preference,strong,different_speaker,congruent,Sheep,1
adult_ex4,2a4cc58819d8edc86b5c878dec041853,3,preference,strong,same_speaker,incongruent,Bear,0
adult_ex4,2a4cc58819d8edc86b5c878dec041853,4,preference,strong,different_speaker,incongruent,Pig,1
adult_ex4,2a4cc58819d8edc86b5c878dec041853,5,preference,strong,different_speaker,congruent,Dog,1
adult_ex4,2a4cc58819d8edc86b5c878dec041853,6,preference,strong,same_speaker,congruent,Bunny,1
adult_ex4,2a4cc58819d8edc86b5c878dec041853,7,preference,strong,different_speaker,incongruent,Frog,0
adult_ex4,2a4cc58819d8edc86b5c878dec041853,8,preference,strong,same_speaker,incongruent,Tiger,0
adult_ex4,2a5683bfc1d8c9bf264608839ec3930b,1,preference,strong,different_speaker,congruent,Sheep,1
adult_ex4,2a5683bfc1d8c9bf264608839ec3930b,2,preference,strong,same_speaker,congruent,Frog,1
adult_ex4,2a5683bfc1d8c9bf264608839ec3930b,3,preference,strong,same_speaker,congruent,Monkey,1
adult_ex4,2a5683bfc1d8c9bf264608839ec3930b,4,preference,strong,same_speaker,incongruent,Tiger,0
adult_ex4,2a5683bfc1d8c9bf264608839ec3930b,5,preference,strong,different_speaker,incongruent,Bunny,0
adult_ex4,2a5683bfc1d8c9bf264608839ec3930b,6,preference,strong,different_speaker,incongruent,Mouse,0
adult_ex4,2a5683bfc1d8c9bf264608839ec3930b,7,preference,strong,same_speaker,incongruent,Beaver,0
adult_ex4,2a5683bfc1d8c9bf264608839ec3930b,8,preference,strong,different_speaker,congruent,Elephant,1
adult_ex4,3aa825e8514052ade381ecbe68715ee0,1,preference,strong,same_speaker,incongruent,Cat,0
adult_ex4,3aa825e8514052ade381ecbe68715ee0,2,preference,strong,different_speaker,incongruent,Dog,0
adult_ex4,3aa825e8514052ade381ecbe68715ee0,3,preference,strong,same_speaker,congruent,Beaver,1
adult_ex4,3aa825e8514052ade381ecbe68715ee0,4,preference,strong,different_speaker,congruent,Bear,1
adult_ex4,3aa825e8514052ade381ecbe68715ee0,5,preference,strong,different_speaker,incongruent,Sheep,0
adult_ex4,3aa825e8514052ade381ecbe68715ee0,6,preference,strong,different_speaker,congruent,Tiger,1
adult_ex4,3aa825e8514052ade381ecbe68715ee0,7,preference,strong,same_speaker,incongruent,Mouse,0
adult_ex4,3aa825e8514052ade381ecbe68715ee0,8,preference,strong,same_speaker,congruent,Pig,1
adult_ex4,483e94df813617f2bcd038033e4b9edc,1,preference,strong,same_speaker,congruent,Frog,1
adult_ex4,483e94df813617f2bcd038033e4b9edc,2,preference,strong,different_speaker,incongruent,Pig,0
adult_ex4,483e94df813617f2bcd038033e4b9edc,3,preference,strong,different_speaker,congruent,Mouse,0
adult_ex4,483e94df813617f2bcd038033e4b9edc,4,preference,strong,different_speaker,incongruent,Cat,0
adult_ex4,483e94df813617f2bcd038033e4b9edc,5,preference,strong,same_speaker,incongruent,Monkey,1
adult_ex4,483e94df813617f2bcd038033e4b9edc,6,preference,strong,same_speaker,incongruent,Dog,0
adult_ex4,483e94df813617f2bcd038033e4b9edc,7,preference,strong,different_speaker,congruent,Beaver,0
adult_ex4,483e94df813617f2bcd038033e4b9edc,8,preference,strong,same_speaker,congruent,Bunny,1
adult_ex4,4e5b4fea44c2e682919b42eb62c8b58e,1,preference,strong,different_speaker,congruent,Tiger,1
adult_ex4,4e5b4fea44c2e682919b42eb62c8b58e,2,preference,strong,different_speaker,incongruent,Beaver,0
adult_ex4,4e5b4fea44c2e682919b42eb62c8b58e,3,preference,strong,different_speaker,incongruent,Cat,0
adult_ex4,4e5b4fea44c2e682919b42eb62c8b58e,4,preference,strong,same_speaker,incongruent,Dog,0
adult_ex4,4e5b4fea44c2e682919b42eb62c8b58e,5,preference,strong,same_speaker,congruent,Elephant,1
adult_ex4,4e5b4fea44c2e682919b42eb62c8b58e,6,preference,strong,same_speaker,incongruent,Bear,0
adult_ex4,4e5b4fea44c2e682919b42eb62c8b58e,7,preference,strong,different_speaker,congruent,Frog,1
adult_ex4,4e5b4fea44c2e682919b42eb62c8b58e,8,preference,strong,same_speaker,congruent,Pig,1
adult_ex4,52b33f364fb09ea14010b83ca528fe31,1,preference,strong,different_speaker,congruent,Mouse,1
adult_ex4,52b33f364fb09ea14010b83ca528fe31,2,preference,strong,same_speaker,incongruent,Sheep,1
adult_ex4,52b33f364fb09ea14010b83ca528fe31,3,preference,strong,same_speaker,congruent,Monkey,1
adult_ex4,52b33f364fb09ea14010b83ca528fe31,4,preference,strong,different_speaker,incongruent,Beaver,1
adult_ex4,52b33f364fb09ea14010b83ca528fe31,5,preference,strong,different_speaker,congruent,Pig,1
adult_ex4,52b33f364fb09ea14010b83ca528fe31,6,preference,strong,same_speaker,incongruent,Elephant,1
adult_ex4,52b33f364fb09ea14010b83ca528fe31,7,preference,strong,same_speaker,congruent,Bear,1
adult_ex4,52b33f364fb09ea14010b83ca528fe31,8,preference,strong,different_speaker,incongruent,Tiger,1
adult_ex4,682e973771959e7a5117a326fcb38638,1,preference,strong,different_speaker,congruent,Frog,0
adult_ex4,682e973771959e7a5117a326fcb38638,2,preference,strong,same_speaker,congruent,Dog,1
adult_ex4,682e973771959e7a5117a326fcb38638,3,preference,strong,same_speaker,incongruent,Cat,0
adult_ex4,682e973771959e7a5117a326fcb38638,4,preference,strong,same_speaker,congruent,Pig,1
adult_ex4,682e973771959e7a5117a326fcb38638,5,preference,strong,different_speaker,incongruent,Tiger,1
adult_ex4,682e973771959e7a5117a326fcb38638,6,preference,strong,different_speaker,congruent,Sheep,0
adult_ex4,682e973771959e7a5117a326fcb38638,7,preference,strong,same_speaker,incongruent,Monkey,0
adult_ex4,682e973771959e7a5117a326fcb38638,8,preference,strong,different_speaker,incongruent,Elephant,1
adult_ex4,69844519b8b8cc976147d3e852d6a120,1,preference,strong,same_speaker,incongruent,Tiger,0
adult_ex4,69844519b8b8cc976147d3e852d6a120,2,preference,strong,different_speaker,incongruent,Bunny,1
adult_ex4,69844519b8b8cc976147d3e852d6a120,3,preference,strong,different_speaker,congruent,Sheep,0
adult_ex4,69844519b8b8cc976147d3e852d6a120,4,preference,strong,different_speaker,incongruent,Monkey,1
adult_ex4,69844519b8b8cc976147d3e852d6a120,5,preference,strong,same_speaker,incongruent,Dog,1
adult_ex4,69844519b8b8cc976147d3e852d6a120,6,preference,strong,same_speaker,congruent,Bear,1
adult_ex4,69844519b8b8cc976147d3e852d6a120,7,preference,strong,same_speaker,congruent,Pig,1
adult_ex4,69844519b8b8cc976147d3e852d6a120,8,preference,strong,different_speaker,congruent,Elephant,0
adult_ex4,69a6864e3061aaf51d55efdfe7c9005a,1,preference,strong,different_speaker,congruent,Tiger,1
adult_ex4,69a6864e3061aaf51d55efdfe7c9005a,2,preference,strong,different_speaker,congruent,Frog,1
adult_ex4,69a6864e3061aaf51d55efdfe7c9005a,3,preference,strong,same_speaker,congruent,Monkey,0
adult_ex4,69a6864e3061aaf51d55efdfe7c9005a,4,preference,strong,same_speaker,incongruent,Mouse,1
adult_ex4,69a6864e3061aaf51d55efdfe7c9005a,5,preference,strong,different_speaker,incongruent,Elephant,0
adult_ex4,69a6864e3061aaf51d55efdfe7c9005a,6,preference,strong,different_speaker,incongruent,Sheep,1
adult_ex4,69a6864e3061aaf51d55efdfe7c9005a,7,preference,strong,same_speaker,incongruent,Bear,1
adult_ex4,69a6864e3061aaf51d55efdfe7c9005a,8,preference,strong,same_speaker,congruent,Bunny,1
adult_ex4,6d6d29b6f3184f980a363c1051400758,1,preference,strong,same_speaker,congruent,Mouse,1
adult_ex4,6d6d29b6f3184f980a363c1051400758,2,preference,strong,different_speaker,incongruent,Tiger,1
adult_ex4,6d6d29b6f3184f980a363c1051400758,3,preference,strong,different_speaker,incongruent,Cat,1
adult_ex4,6d6d29b6f3184f980a363c1051400758,4,preference,strong,different_speaker,congruent,Sheep,1
adult_ex4,6d6d29b6f3184f980a363c1051400758,5,preference,strong,same_speaker,incongruent,Elephant,0
adult_ex4,6d6d29b6f3184f980a363c1051400758,6,preference,strong,same_speaker,congruent,Bunny,1
adult_ex4,6d6d29b6f3184f980a363c1051400758,7,preference,strong,different_speaker,congruent,Beaver,0
adult_ex4,6d6d29b6f3184f980a363c1051400758,8,preference,strong,same_speaker,incongruent,Bear,0
adult_ex4,7371e644f034f18e3e2d765a60293f0e,1,preference,strong,same_speaker,incongruent,Tiger,0
adult_ex4,7371e644f034f18e3e2d765a60293f0e,2,preference,strong,different_speaker,incongruent,Sheep,0
adult_ex4,7371e644f034f18e3e2d765a60293f0e,3,preference,strong,different_speaker,incongruent,Bear,0
adult_ex4,7371e644f034f18e3e2d765a60293f0e,4,preference,strong,same_speaker,congruent,Monkey,1
adult_ex4,7371e644f034f18e3e2d765a60293f0e,5,preference,strong,same_speaker,incongruent,Pig,0
adult_ex4,7371e644f034f18e3e2d765a60293f0e,6,preference,strong,different_speaker,congruent,Cat,1
adult_ex4,7371e644f034f18e3e2d765a60293f0e,7,preference,strong,same_speaker,congruent,Bunny,1
adult_ex4,7371e644f034f18e3e2d765a60293f0e,8,preference,strong,different_speaker,congruent,Frog,1
adult_ex4,76e6f6426771797308780408be47c25e,1,preference,strong,same_speaker,congruent,Cat,1
adult_ex4,76e6f6426771797308780408be47c25e,2,preference,strong,different_speaker,congruent,Frog,0
adult_ex4,76e6f6426771797308780408be47c25e,3,preference,strong,different_speaker,incongruent,Bunny,1
adult_ex4,76e6f6426771797308780408be47c25e,4,preference,strong,different_speaker,congruent,Beaver,1
adult_ex4,76e6f6426771797308780408be47c25e,5,preference,strong,different_speaker,incongruent,Tiger,0
adult_ex4,76e6f6426771797308780408be47c25e,6,preference,strong,same_speaker,congruent,Mouse,1
adult_ex4,76e6f6426771797308780408be47c25e,7,preference,strong,same_speaker,incongruent,Dog,0
adult_ex4,76e6f6426771797308780408be47c25e,8,preference,strong,same_speaker,incongruent,Monkey,0
adult_ex4,7a90cd0666ea52115feaaa0db231f3c8,1,preference,strong,same_speaker,incongruent,Tiger,1
adult_ex4,7a90cd0666ea52115feaaa0db231f3c8,2,preference,strong,different_speaker,congruent,Mouse,0
adult_ex4,7a90cd0666ea52115feaaa0db231f3c8,3,preference,strong,same_speaker,congruent,Dog,1
adult_ex4,7a90cd0666ea52115feaaa0db231f3c8,4,preference,strong,different_speaker,incongruent,Frog,1
adult_ex4,7a90cd0666ea52115feaaa0db231f3c8,5,preference,strong,same_speaker,congruent,Elephant,1
adult_ex4,7a90cd0666ea52115feaaa0db231f3c8,6,preference,strong,different_speaker,congruent,Sheep,1
adult_ex4,7a90cd0666ea52115feaaa0db231f3c8,7,preference,strong,different_speaker,incongruent,Beaver,1
adult_ex4,7a90cd0666ea52115feaaa0db231f3c8,8,preference,strong,same_speaker,incongruent,Monkey,0
adult_ex4,7b347e22889bc80c72d7fdb12506cbdb,1,preference,strong,different_speaker,incongruent,Beaver,1
adult_ex4,7b347e22889bc80c72d7fdb12506cbdb,2,preference,strong,same_speaker,incongruent,Elephant,0
adult_ex4,7b347e22889bc80c72d7fdb12506cbdb,3,preference,strong,same_speaker,congruent,Mouse,1
adult_ex4,7b347e22889bc80c72d7fdb12506cbdb,4,preference,strong,different_speaker,congruent,Monkey,1
adult_ex4,7b347e22889bc80c72d7fdb12506cbdb,5,preference,strong,different_speaker,congruent,Pig,1
adult_ex4,7b347e22889bc80c72d7fdb12506cbdb,6,preference,strong,same_speaker,incongruent,Bear,0
adult_ex4,7b347e22889bc80c72d7fdb12506cbdb,7,preference,strong,different_speaker,incongruent,Frog,0
adult_ex4,7b347e22889bc80c72d7fdb12506cbdb,8,preference,strong,same_speaker,congruent,Bunny,1
adult_ex4,7be0bf33397921589633fa6bb18a8450,1,preference,strong,same_speaker,congruent,Bunny,1
adult_ex4,7be0bf33397921589633fa6bb18a8450,2,preference,strong,same_speaker,incongruent,Beaver,0
adult_ex4,7be0bf33397921589633fa6bb18a8450,3,preference,strong,same_speaker,congruent,Pig,1
adult_ex4,7be0bf33397921589633fa6bb18a8450,4,preference,strong,different_speaker,congruent,Frog,1
adult_ex4,7be0bf33397921589633fa6bb18a8450,5,preference,strong,different_speaker,incongruent,Mouse,0
adult_ex4,7be0bf33397921589633fa6bb18a8450,6,preference,strong,different_speaker,incongruent,Dog,1
adult_ex4,7be0bf33397921589633fa6bb18a8450,7,preference,strong,same_speaker,incongruent,Cat,1
adult_ex4,7be0bf33397921589633fa6bb18a8450,8,preference,strong,different_speaker,congruent,Monkey,1
adult_ex4,7dc375c8907a3ef0566fe77c9a9bb608,1,preference,strong,different_speaker,congruent,Beaver,1
adult_ex4,7dc375c8907a3ef0566fe77c9a9bb608,2,preference,strong,different_speaker,incongruent,Tiger,1
adult_ex4,7dc375c8907a3ef0566fe77c9a9bb608,3,preference,strong,same_speaker,incongruent,Bear,0
adult_ex4,7dc375c8907a3ef0566fe77c9a9bb608,4,preference,strong,different_speaker,congruent,Mouse,0
adult_ex4,7dc375c8907a3ef0566fe77c9a9bb608,5,preference,strong,different_speaker,incongruent,Elephant,0
adult_ex4,7dc375c8907a3ef0566fe77c9a9bb608,6,preference,strong,same_speaker,incongruent,Pig,0
adult_ex4,7dc375c8907a3ef0566fe77c9a9bb608,7,preference,strong,same_speaker,congruent,Bunny,1
adult_ex4,7dc375c8907a3ef0566fe77c9a9bb608,8,preference,strong,same_speaker,congruent,Cat,1
adult_ex4,7e36ffd16ece6d30b27c2608550247a7,1,preference,strong,different_speaker,incongruent,Monkey,0
adult_ex4,7e36ffd16ece6d30b27c2608550247a7,2,preference,strong,same_speaker,incongruent,Elephant,0
adult_ex4,7e36ffd16ece6d30b27c2608550247a7,3,preference,strong,different_speaker,congruent,Beaver,0
adult_ex4,7e36ffd16ece6d30b27c2608550247a7,4,preference,strong,different_speaker,congruent,Tiger,1
adult_ex4,7e36ffd16ece6d30b27c2608550247a7,5,preference,strong,same_speaker,incongruent,Cat,1
adult_ex4,7e36ffd16ece6d30b27c2608550247a7,6,preference,strong,same_speaker,congruent,Bear,1
adult_ex4,7e36ffd16ece6d30b27c2608550247a7,7,preference,strong,same_speaker,congruent,Pig,1
adult_ex4,7e36ffd16ece6d30b27c2608550247a7,8,preference,strong,different_speaker,incongruent,Mouse,1
adult_ex4,80a1a9f32519715f0293f24d19cf2ee2,1,preference,strong,different_speaker,incongruent,Elephant,1
